country,sight,review_title,review_content
이탈리아,Palazzo Conte Federico,팔레르모의 보석,"나는 이 사이트의 후기의 찬성했습니다. (밖에서 첫 인상은 반대로) 매우 흥미롭고 아름다운. 모든 그들의 Palazzo 만큼 재미 좀 독특한 가족. 팔레르모, 사이트의 이 저에게 최고였습니다."
이탈리아,Palazzo Conte Federico,사랑하는,"우리는 이 Palazzo 좋았습니다. 이 투어는 훌륭한 현재 수색중이라고나 아들로 이탈리아 훌륭한 모두 영어로 진행됐습니다. 그는 이야기, 모두 팔레르모 이탈리아 역사를 서로 얽혀 있었다. 건물. 매우 역사적으로 및 건축학적으로 모두 흥미 물론 북미, 우리는 유로 귀족 사랑은. 차가 너무 좋았습니다. 정말 재밌어요. 적극 추천합니다."
이탈리아,Palazzo Conte Federico,숨겨진 보석!,"방문의 팔레르모 단체 관광으로. 우리는 그녀의 집으로 우리를 환영하고 있는 골목길에 떨어져 있지만 도시 중심가와 가까운 Palazzo, 놀라운 역사를 공유 백작 저희를 기다리고 있었어요. 이 고요한 오아시스와 같은 곳이었다. 관광은 Palazzo 유지하기 위해 열정을 뿐 아니라 가족 역사를 가장 흥미로운 통찰력을 우리에게 주었다. 이곳은 방문할 가치가 있는 미리 예약하셔야 합니다."
이탈리아,Palazzo Conte Federico,놀라운,남아있는 가족과 함께 멋진 고대 궁전 스타일입니다. 훌륭한 가이드 페데리코 젊은. 찾기 어렵습니다. 최대 Ballaro 시장 거리의 끝에 멀지 않은 좁은 백스트리트. 꼭 만한
이탈리아,Palazzo Conte Federico,시간을 거슬러 단계,"이 우리는 이 지역을 매그니피슨트 예상치 못한 놀라움. 우리의 투어 프레데릭 자손 2 한. 놀라운 역사, 그는 팔레르모 역사를 다시 그의 조상의 의해 경험된. 강력히 추천합니다, 가족 유창하게 다양한 언어의 뽑으라고 영어로 우리 투어를 제공했습니다. 놓치지 마세요."
이탈리아,Palazzo Conte Federico,팔레르모 강조,"팔레르모의 역사적인 Palazzo의 환상적인 투어. 안드레아(아들 중 한) 영어로 투어를 LED 및 건물의 역사를 통해 우리를 걸어 팔레르모 또한. 가치가 10eruos 우리는 foudn 밤에 조언을 드린다면, Airbnb를 통해 보낼 수 있습니다. . . 가볼만 합니다!"
이탈리아,Palazzo Conte Federico,팔레르모의 합니다,이 관광지 두고 전용 Palazzo 방문하십시오. .(전 포뮬러 1 드라이버) 티켓을 아내 또는 아들이 개인 소유의 Palazzo 안내합니다 판매합니다. 이곳은 기존 및 오리지널! 또한 우리의 청소년들이 방문 좋아했습니다.
이탈리아,Palazzo Conte Federico,사랑스러운 유익하고,우리는 아웃하셨습니다 함께 투어를 즐겁게 보냈습니다. 그들의 것은 매우 인상적인 그들은 라이브 재미있는 방법에 대한 통찰력을. 그녀는 훌륭한 이야기꾼이자.
이탈리아,Palazzo Conte Federico,꼭 보세요!,"좋았던 점은, 청와대 훌륭한 투어! Typicaland 가치가 않다. 팔레르모 특별한 방문할 수 있습니다. 그것은 우리가 생각했던 것보다 더."
이탈리아,Palazzo Conte Federico,팔레르모에 있는 뭔가 특별한 것,"독특한 경험 - 오래된 집이 있는 것도 여행의 가족 구성원. 매력적인 빌딩과 사례에 대한 역사, 팔레르모 및 역사. 영업 시간 이 제한된 시간에 허용 설정해야 합니다."
이탈리아,Palazzo Conte Federico,안 가!,"우리는 친구 를 일부 recommende, 그럼에도 불구하고 한 가지만 우선 순위가 보통 이 투어는 마지못해 해. 하지만 이는 처음 만난 게 클라우디아 변경, 판매하는 첫 번째 / 티켓 정보 - 더 나은 서비스 제공할 수 없습니다. 투어 시작 과 함께 해 주 콘테, 공감 arond 관해 하우스 팔레르모의 역사 여행. 지구상에 단 한 사람 보다 나같은 위치를 찾을 수 없습니다, 양과 그녀의 곳에 거처 하고 보여 주었어요. 부끄러운 줄 알면 보석의 최우수 팔레르모에 방문하지 않는다! 우리가 한 투어"
이탈리아,Palazzo Conte Federico,재미있는 이야기,"우리의 가이드는 이야기를 공유하는 제품군, 멋진 집 을 보여 주는 이는, 가족의 역사 를 설명은 경우, 복원 작업, 그리고 팔레르모."
이탈리아,Palazzo Conte Federico,아주 특별한 경험!,"오래된 궁전과 주변에 걸어나갈 때 팔레르모 를 많 - 하지만 이 특별 하기 때문에 안 을 볼 수 있는 백작 부인과 함께 단반향! 그녀는 유쾌한 호스트, 자랑스럽게 그 가족은 무엇을 보여 건물과 역사가 잘 보존되어 있는 다, 그리고 진심으로 질문에 답변이 다. 그녀는 노래를! 이 참조해야합니다, 이 아름다운 빌딩에 비싼 유리 및 지원하는 데 도움이 됩니다!"
이탈리아,Palazzo Conte Federico,백작 부인하며,"이 집 / 팰리스 를 방문할 경우, 모든 수단 이동. 우리의 여행은 대표 백작 부인, 오스트리아 하는 결혼 하는 게 재미있는 사람이 수십 년 전부터 시실리안 팔레르모 에서 살아. 집에 있어서 오래 된 성곽 을 볼 수 있는 단면의. 오래 된 부엌이 있는 것도 꽤 놀라운. 그녀는 그녀 의 침실로 가는 가족과 친밀한 방이 이제 어떻게 살아. 와인과 치즈를 제공할 수 있는 오페라. 수 없 이 보면 팔레르모의 과거와 현재."
이탈리아,Palazzo Conte Federico,뒤에 보이는 문은 외부,이는 흥미로운 경험을 하나의 인테리어는 오래된 팔라. 여행은 백작 부인 에게 해 준 지구상에 사는 것 들 과 관련한 역사적인 장소.
이탈리아,Palazzo Conte Federico,독특한 경험,"이는 가족의 레지던스 팔라조, 받는 상품의 소유자. 좋은 기회는 이탈리아어 실제 가족의 역사를 알고 실제로 방문 팔라조."
이탈리아,Palazzo Conte Federico,최고!,"다른 분들이 이미 얘기 하신, 이 곳이 가장 놀라운 팔레르모. 궁전 자체는 정말 놀라운, 한 가족이 된 게 콘테 의 인상. 이 따뜻하고 기분 좋은 진심으로 그녀의 며느리 contess. 나는 진정한 것이 모든 사람들에게 추천 하고 싶어!"
이탈리아,Palazzo Conte Federico,팔라조 수명을,여행은 가족들이 한 살 더 팔라조. 그 만큼이나 매력이 이 집의 내용. 이 집은 흥미로운 기념품 뿐만 아니라 객체의 전체 제품군. 미리 전화를 하고 여행은 토요일. 정말 멋진 곳.
이탈리아,Palazzo Conte Federico,매력적인!,"멋진. 시부모님 이 매우 매력적인 콘테. 환상적인 빌라. 역사 그곳들을 보시면, 고대 및 최근 이 곳 입니다. 이 참조 합니다."
이탈리아,Palazzo Conte Federico,좋은 여행의 아름다운 궁전,"제 남편과 저는 공식 도착 후 관광 - 백작 부인의 - 이미 일어나고 (그곳에서 하루에 궁전에 유일한 사람들이 일 년 중 이맘때 일주일에 한 번). 우리는 한 번에 신속하게 제공되는 이 확인할 콘테 개인 투어 공식 하나를 그의 아내 다. 그는 이탈리아 를 만 우리에게 준 모든 할 수 있는 좋은 투어 이었지만. 궁전에 있는 숨겨진 보석, 제안 이지만 나는 아! 이 아름다운 훼손되지 않은, 사람들이 긴 줄을 방문할 수 있게, 더 많은 경우 광고 였습니다!"
이탈리아,Arena di Verona,공연 볼거 아니면 입장 비추,입장료가 10유로인데 들어가면 빈 공연 세트장만 덩그러니 있습니다. 공연 세트장 때문에 고대 유적지 느낌이 나지도 않고 그렇다고 박물관이 딸려있는것도 아니라 입장료가 왜 10유로나 하는지 의문입니다.. 외관이 충분히 멋지니 굳이 들어가지 않는걸 추천합니다.
이탈리아,Arena di Verona,La Traviata,"최고의 공연이었습니다. 영어 자막까지 나와 있어서 정말 좋았습니다. 마이크도 없이 육성만으로 모든 관객을 압도하는 연기자들의 노래는 감탄 그 자체였습니다. 행복한 경험, 베로나 경기장은 정말 환상의 무대입니다."
이탈리아,Arena di Verona,최고 오페라공연,얼마전 라트라비아타 공연을 보았다. 무대가 어찌나 화려하게 멋지게 만들고 공연 수준도 높고 너무 만족스러웠다. 다만 화장실이 밖에 있으므로 그점은 약간 불편
이탈리아,Arena di Verona,베로나 오페라 축제,"베로나 하면 오페라 축제가 생각날 만큼 베로나 오페라 축제는 유명합니다. 여름에 베로나를 방문한다면 이곳에서 열리는 오페라에 꼭 관람할 것을 추천합니다. 인터넷으로 미리 좌석을 예매할 수 있는데, 가장 싼 표는 돌 계단에 등받이가 없어서 허리가 아프다는 얘기가 있어서 두 번째인 등받이가 있는 철제 좌석으로 예매했습니다. 숙소 주인이 바닥에 깔 쿠션을 빌려주었는데, 그게 없었으면 상당히 엉덩이가 아팠을 것 같습니다. 오페라는 해가 거의 질 때쯤 시작해서 자정이 다 되어야 끝이 났습니다."
이탈리아,Arena di Verona,아레나 뮤직 페스티벌엔 꼭 ㅋㅋㅋ,좌석은 본인의 선택나름이지만 1층가시면 정장-드레스 필수입니다 아님 저렴한 좌석이라도~ 구하셔서 꼭 그 기간에 가시는 걸 추천드려요. 아름다운 한여름밤의꿈을 꾸는듯한 기분!!! 아 돌계단 좌석이라면 ㅋㅋ 방석은 필 가져가시거나 빌리시는것도 추천요. 오래 앉아있어야 하고 12-1시끝나는데 엉덩이 엄청 아픕니다 ㅋㅋ 아 또 가고싶다~~
이탈리아,Arena di Verona,오페라 축제와 베로나,베로나를 일정이 추가 시킨거 베로나 오페라 축제를 관람하기 위해 부랴부랴 서둘렀습니다 호텔측에서도 예약과 동시에 오페라 축제를 안내해주는 메일도 보내오고 베로나의 큰 축제라는걸 실감할 수 있었습니다. 공연은 공연자체의 퀄리티를 느낀다기보다 분위기를 즐기는데 의미를 둬야 하지만 이국에서 할 수 있는 독특한 경험이었습니다 베로나 자체도 이쁘고 아기자기한 도시지만 베로나에 방문한다면 꼭 오페라 축제기간에 가시길 추천합니다
이탈리아,Arena di Verona,오페라 축제!,베로나 오페라 축제 기간에 방문하여 오페라 나부코를 아레나에서 봤다. 들어가보니 생각보다 내부가 아담하여 무대가 생각보단 가깝게 느껴졌다. 오페라 축제 기간에 가보는걸 추천!
이탈리아,Arena di Verona,무조건 방문해야 할 곳,베로나에 방문한다면 무조건 방문하기를 추천합니다. 1세기 로마시대에 지어진 건물이라고는 상상하기 어려울 정도로 보존이 잘 되있어 대단함을 느낄 수 있는 곳입니다. 공연장으로 사용하기도 한다고 하는데 그 규모가 어마어마함을 느낄 수 있습니다.
이탈리아,Arena di Verona,공연을 보지 않을 거면 그닥.,이 곳에서 공연을 볼 수 있었다면 참 운치있고 좋았을 것 같은데 비수기라 공연을 하고 있지 않았습니다. 입장료를 내고 안으로 들어갔는데 겉에서 보는 것보다 더 멋지거나 하진 않더군요. 리뷰를 남긴 다른 분처럼 일요일에 1유로 이런 식이라면 모를까 .. 혹은 난 돈이 정말 넉넉하고 시간도 체력도 넉넉하다 이런 분이라면 한 번 들어가볼 만하겠지만 전 솔직히 유적 가치 대비 입장료가 지나치게 비싸게 느껴져서 아까웠습니다. 로마에서 콜롯세움 보실 분이나 폼페이 가실 분이면 더더욱 과감히 생략하시길 ...
이탈리아,Arena di Verona,AIDA !,"6월말부터 8월까지 열리는 오페라 축제.. 2000년된 로마 원형경기장에서 별빛 속에 보는 오페라.. 일정이 맞는다면, 특히 AIDA를 추천하고 싶습니다."
이탈리아,Arena di Verona,비교하는 재미,로마 콜로세움보다 규모는 작지만 보존이 잘 되어 있어 있습니다. 여름에 오페라를 본다면 진짜 좋을 것 같아요! 로마에 간다면 로마 콜로세움과 비교해 보는 재미도 있답니다.
이탈리아,Arena di Verona,베로나의 중심,첫째주 일요일이어서 1유로만 내고 입장한 것이 다행 볼 것은 없었으나 여름에 야외 오페라 공연을 본다면 정말 좋을 것 같다
이탈리아,Arena di Verona,고대 원형극장에서 즐기는 오페라,"마치 중세시대로 돌아간것 같은 분위기의 멋진 공연장 현지인들과 즐거운 대화를 나누며 잊지 못할 시간을 즐겨보세요. 단, 오페라를 못 알아 들으면 매우 졸립니다. 사전에 미리 알아보고 가시길"
이탈리아,Arena di Verona,아레나,콜로세움보다 보존이 거 잘 되어 있다고 하는데 콜로세움 들어갔을 때보다 더 감동이었어요. 기간이 겹치지 않아 오페라 공연은 못봤지만 공연 볼 수 있으면 꼭 보는게 좋을 거 같아요
이탈리아,Arena di Verona,전통과 현대가 조화를 이룬 아름다운 곳,"로마의 콜로세움이 생각났어요. 차이점이라고는 더 규모가 아담하고, 아직까지도 사용한다는 점이지요. 내부도 아름다웠고 현대와 전통이 조화를 이룬 곳이에요."
이탈리아,Arena di Verona,베로나 오페라 축제 다녀왔습니다.,"베로나 오페라 축제갔어요. <세빌리아의 이발사>를 봤는데 와,, 멋집니다. 마지막에 불꽃놀이로 마무리 되는데 그것도 멋지고요. 내용을 잘 모르거나 오페라에 관심없는 분들은 좀 지루할 수 있으니 미리 내용 좀 공부해가심 좋고요. 잘 몰라도 야외 극장에서 별도의 음향장치 없이 오페라 듣는 경험을 해보시는건 좋을 거 같아요."
이탈리아,Arena di Verona,원형이 가장 잘 보존되어있는 경기장,역시 파손이 없어서 그 옛날 시대가 아른 거려요 콜로세움 보다 작지만 보존이 잘되어있어서 좋았어요
이탈리아,Arena di Verona,로마 콜로세움을 상상할 수 있을 만큼 보존이 잘되어 있는 편입니다,안에서 본게 밖에서 본거보다 훨씬 인상깊습니다. 로마제국 사람들 대단한거같고...베로나 오페라때 다시 와보고 싶네요
이탈리아,Arena di Verona,오페라 시즌에 꼭 가세요!,"마침 오페라 시즌에 여행하게 되어 '투란도트'를 인터넷으로 예매하고 관람하였습니다. 예전 모습 그대로 원형 경기장에서 재현되는 오페라는 과히 환상적이었습니다. 단, 좌석이 그냥 돌이기 때문에 외국인들은 방석같은 것을 가지고 와서 편안히 관람하니 챙기면 편합니다. 또한 간식도 싸 가지고 가면 참 좋아요~"
이탈리아,Arena di Verona,아쉽게도 오페라는 못봤지만,"오페라 기간이 지나서 아쉽게도 못봤지만 언젠간 이탈리아에 다시 온다면 꼭 와서 볼것이다!! 비가 많이 온 날이었는데, 무대 뒤쪽으로 거대한 먹구름이 보였다. 그게 멋있어서 사진으로 찍었던 기억이 있다."
이탈리아,Arena di Verona,베로나에 있는 원형 경기장,"이탈리아 베네토 주의 베로나에는 원형 경기장이 하나 있다. 경기장 바로 앞으로는 무대가 만들어져 있는데, 이 무대에서 매번 공연이 이루어진다고 한다. 완전 아침에 가서 무대 장치 빼곤 볼 수 없었지만 ^^;;"
이탈리아,Arena di Verona,아름다운 오페라 축제에 맞춰서 가세요,"여기서 기적같은 일이 일어났어요, 더운날에 물을 들고 뛰어오던 (지금의) 남자친구 모습이 눈에 선하네요. 당연히 오페라 축제를 할 때 가야 큰 의미가 있을 것 같아요. 티켓은 인터넷으로 예매할 수 있구요. 시기를 잘 맞춰 갔다면 오페라 스토리를 미리 보고, 2,3개 정도 보고 와도 좋을 것 같아요. 기본 3시간 정도인건 미리 알고 가셔야해요. 베로나 자체가 로맨틱 그 자체에요. 오래된 돌계단에 앉아서 오페라를 감상하고 밤길을 걸어보세요."
이탈리아,Arena di Verona,잘 보존된 원형경기장에서 보는 오페라!,"그 많은 시간이 흘렀지만, 아레나는 정말 어디 크게 훼손된 구석없이 멀쩡하다. 유럽에서 세번째로 큰 원형 경기장이라는데, 현재는 매년 여름 오페라 축제가 열려 관광객들이 몰린다. 오페라를 관람할 때에는 돌바닥을 대비해서 방석은 필수!"
이탈리아,Arena di Verona,웅장하고 아름다운 원형경기장이에요,"로마는 시간상 못 가 보았는데요, 베로나는 오페라의 고장이고, 보존 상태가 양호하여 거의 2천년 전에 지어졌음에도 현재도 오페라 공연이 상연된다는데 제가 갔을 땐 봄이라서 그런 공연은 없었어요. 공연있을 때 가 보고 싶네요."
이탈리아,Arena di Verona,원형경기장에서 보는 환상적인 오페라!,아직까지 심각한파손없이 정말 잘 보존되어있는 듯.  매년 여름에 열리는 오페라축제 기간에 맞춰서 방문했는데 특히 이곳에서 보면 더 장관이라던 아이다를 보았다. 다만 지정좌석이 아닌 돌바닥에서 보는 저렴한표를 구입했더니 방석을 지참했음에도 돌바닥에서 올라오는 열기에 많이 힘들었다. 하지만 충분히 견딜만한 멋진 경험이었다
이탈리아,Arena di Verona,남아있는 아레나중 베스트중 하나!,로마유적지에 많은 로마식극장. 보존상태 매우 훌륭하고 현재도 극장으로 사용중 클래식하고 우아한 베로나를 완성시켜주는 건물
이탈리아,Arena di Verona,장관,아슬 아슬한 규모. 도시의 탁 트인 전망. 이곳에서 수천 년의 역사를 느낄 수 있습니다. 오페라의 문화적 순간에 대한 창. 한 곳에서 모두.
이탈리아,Arena di Verona,방문을 봐야 함,Arena di Verona는 방문하기에 좋은 곳입니다. 베로나의 중심에 있으며 여행을하면 비밀을 알게됩니다. 확실히 제안되었습니다!
이탈리아,Arena di Verona,방문 할 가치가있는,우리 호텔 근처에 있었으므로 콘서트가 없지만 볼만한 가치가 있지만 로마의 콜로세움을 본 적이 있다면 비교가 없기 때문에 귀찮게하지 않을 수도 있습니다. 베로나 카드 거래의 일부가 너무 터져서!
이탈리아,Arena di Verona,그것을 가치,나는 매우 감동했다! 나는 이미 콜로세움을 했으므로 처음에 우리 가이 경기장에 가야할지 확신하지 못했습니다. 분명히 우리는 그것을 끝내고 우리는 매우 감동했습니다! 그것은 대부분 여전히 손상이 없으며 경기장의 모든 부분을 올라가서 맨 위로 가서 걸어 다닐 수 있습니다. 또한 정상에서 한 번 산의 멋진 전망.
이탈리아,Arena di Verona,"놀라운 역사, 그러나 파급","우리는 AD 서기 50 년 이후로 아직도 사용 중이던 작은 재산을 보냈습니다. 70 €! ? ? ! 농담이야, 여기에 볼 것이 없습니다. 시원하지만 사람들은 1 유로가 너무 큽니다. 역사는 여기에서 놀랍습니다 ... 로마 제국 시대에는 검투사, 사냥, 사나운 동물과 싸우는 남자 사이의 결투가 여기에서 열린 오락이었습니다. 나중에 1287 년에이 원형 극장에서 200 명이 넘는 사람들이 살아있었습니다. 마녀 인 것. 13 세기 말에이 도시의 매춘부들은이 원형 극장에 살도록 명령을 받았습니다."
이탈리아,Arena di Verona,좋은 곳,"우리는 Verona Card를 사용하여 방문했습니다. 불행하게도, 우리가 경기장을 방문했을 때 그것은 흐릿했고, 계단을 오르는 것이 약간 두려웠습니다. 우리가 그곳에있는 동안, 과거에 모든 것이 그곳에 살았다 고 생각하지는 못했습니다. 반드시 장소를 방문해야합니다."
이탈리아,Arena di Verona,미니 콜로세움,아름다운 역사 경기장. 베로나의 중심이며 놓쳐서는 안됩니다. 로마 콜로세움을 기대하지 마십시오.
이탈리아,Arena di Verona,완벽한 관광 정류장,이것은 베로나 여행을위한 완벽한 관광 정류장이었습니다. 여기에 100 % 가야합니다. 저와 제 파트너 모두 입장료 10 유로 그것이 얼마나 싼지 믿을 수 없었다. 놀라운 역사로 가득합니다. 당신이 거기에서 원하는만큼 많은 시간을 보내고 상단 가장자리 전체를 걸을 수 있습니다.
이탈리아,Arena di Verona,큰 원형 극장,"광장과 로미오와 줄리엣 발코니에서 걸어 갈 수있는 도시의 중심부에있는 훌륭한 원형 극장, 화려한 전망"
이탈리아,Arena di Verona,100 가지 수명 버킷리스트.,베로나에 있었고 Arena de Verona에서 공연에 참석하지 않았다면 베로나에 없었습니다! 반드시 방문해야하며 아마도 모든 사람의 평생 버킷 목록에 있어야합니다.
이탈리아,Arena di Verona,원형 극장에서 오페라,"베로나 (Verona)의 한가운데에있는 웅장한 로마 원형 극장이 여러분을 환영합니다. 그것은 현재 오페라 공연장으로 활발히 사용되고 있으며, 우리가 왔을 때 오페라 아이다가 공연되었습니다. 우리는 로마에있는 것을 방금 보았고, 할 일이 너무 많을 때 대신 갈 생각이 없었습니다."
이탈리아,Arena di Verona,재미있는,"우리는 달의 첫 번째 일요일에 경기장을 방문하는 것이 행운이었습니다. 티켓은 1 € / person에 불과했습니다! 그러나 캐주얼 가격은 1 인당 10 €이며, ~ 20 ~ 30 분 안에 들어가면 비쌉니다. 가능하면 공연 티켓을 더 잘 예약하십시오!"
이탈리아,Arena di Verona,아름다운 경기장,주변에 많은 상점과 레스토랑이있는 사랑스러운 보존 경기장. 밤에는 아름답게 빛나므로 반드시 사진을 찍으십시오.
이탈리아,Arena di Verona,놀랄 만한,반드시 봐야합니다. 건축 경이. 정상에서 멋진 전망. 베로나 카드를 구입 했으므로 무료입니다. 오늘 대기열이 없더라도 대기열을 건너 뛸 수 있습니다.
이탈리아,Arena di Verona,입장료 가치,입장료는 1 인당 € 10이었고 지출 비용은 완전히 나빴습니다. 내부의 장소는 충격적이며 경기장 꼭대기에서 바라 보는 전망은 걸을만한 가치가 있습니다. 화려한 건물
이탈리아,Arena di Verona,괜찮 았어...,"내 의견으로는 너무 특별하지는 않지만, 경기장 내부에서의 여행, 모래 바닥에서의 발걸음은 그곳에서 무슨 일이 있었는지 잠시 상상할 수 있습니다. . 그 외에는 도시에서 산책을 선호합니다. . 어쨌든 베로나에 있으면 한번 방문해 볼 가치가 있습니다."
이탈리아,Arena di Verona,10 €는 비쌌지만 여전히 그것을 즐겼다,계단을 올라갈 때 도시의 매우 아름다운 전망. 경기장 전체에 걸쳐 영어와 이탈리아어로 된 역사를 알려주는 게시판이 있었으며 사이트의 과거에 대한 통찰력을 제공했습니다.
이탈리아,Arena di Verona,원형 극장,이탈리아를 생각하면 로마와 같은 원형 극장의 이미지가오고 있습니다. . . 베로나에서이 멋진 건물도 볼 수 있습니다. 왜 그런지 모르겠지만 1 월 중순 밤에는 조명이 켜지지 않았습니다.
이탈리아,Arena di Verona,2019 년 베로나 아레나 콘서트,"콘서트 @ 아레나는 베로나를 방문하는 모든 사람들에게 꼭 봐야 할 곳입니다. 201 년 9 월과 10 월에 아내와 나는 두 개의 화려한 쇼를 보았다. 하나는 70 년대와 80 년대의 오래된 로커 움베르토 토찌 ( 'Ti Amo', 'Gloria'?)와 RAF의 콘서트였습니다. 그들은 용량 청중, 어린 아이들의 조부모님, 그리고 모든 사람들이 그들의 노래를 새로 부르고 부르는 예기치 않은 화려한 쇼를 보여주었습니다. Tozzi는 시드니 오페라 하우스에서 70 년대 시드니에서 그를 보았을 때보 다"
이탈리아,Arena di Verona,외부에서 놀랍습니다.,아무 이유없이 매우 큰 대기열 인이 경기장은 마을 광장에서 아름답게 보이지만 내부는 거의 볼 수 없습니다. 경기장 내부에서 멋진 경치를 볼 수 있으므로 콘서트에 갈 수 있다면하십시오.
이탈리아,Arena di Verona,마법 같은,좋은 자리를 위해 조금 더 지불 할 가치가 있습니다. 우리는 완벽했기 때문에 물건을 놓치지 않고 편안했습니다. . 아이다는 긴 오페라이다. 비가 올 경우 어떻게 될지 잘 모르므로 날씨가 운이 좋았습니다. 그래도 위험이 있습니다.
이탈리아,Arena di Verona,베로나의 볼거리,우리는 뮌헨에서 당일 치기 여행을했고 베로나에 전혀 익숙하지 않은 베로나로 Brenner 패스를 통해 경치 좋은 기차 타기를 예약했습니다. 정말 재밌어요! 아레나는 우리가 볼 것들 목록에서 처음이었고 실망하지 않았습니다. 10 유로의 입장료로 우리는 베로나 카드 시티 패스를 20 유로로 결정했습니다. 여기에는 Arena와 도시의 대부분의 관광 명소와 시내 버스 여행이 포함됩니다 (뮌헨을 향해 기차역으로 돌아갈 때 좋습니다). 경기장은 매우 흥미로웠다.
이탈리아,Arena di Verona,오페라를위한 훌륭한 설정,"2019 년 7 월에 7 살짜리 원형 극장을 방문했습니다. 방문할만한 가치가 있지만 그날 저녁 오페라를 예약했습니다. 우리는 오페라 사람들이 아니지만 분위기와 분위기가 좋았으며 누구에게나 추천 할 것입니다. 다른 삶의 경험을 겨냥하더라도! ! 오페라를 번역하는 대형 스크린이 있었고 수백 명의 배우, 말 등으로 환상적인 세트였습니다. ampitheatre가 너무 커서 4 별만주었습니다. 테라스 지역. 분위기와 설정은 다른 것입니다! 경험을 추천합니다"
이탈리아,Arena di Verona,그게 다 있습니까?,그것은 크다 & 피아자 브래지어는 크다. 그러나 나는 튀니지의 Niemes France & ElDjem에서 더 잘 보았다. 따라서 모든 소란이 무엇인지 확실하지 않습니다!
이탈리아,Arena di Verona,검투사는 정말,위대한 역사의 조각과 볼 수있는 멋진. 처음에는 긴 줄에 의해 연기 될 수도 있지만 이제는 그만한 가치가 있다고 두려워했습니다. 그들은 매우 빠르게 움직이며 당신이 그것을 알기 전에 당신은 숨이 are을듯한 경기장에서 자신을 찾을 수 있습니다. 경기장을 채우는 데 사용되는 잔인 함과 분노를 상상하기가 어렵습니다. 그러나 역사와 구조 자체는 관찰해야 할 부분입니다. 당신이 건축과 문화에 대한 감사를 가지고 있다면 당신은 확실히 이것을 즐길 것입니다. 나는 이것을 건너 뛰지 않는 것이
이탈리아,Arena di Verona,사랑스럽고 아름다운,"안녕하세요, 올해 목적지는입니다. . . . 베로나는 역사, 문화, 로맨스, 바, 레스토랑 및 쇼핑 등으로 가득한 곳입니까? . . . 우리는 시내 중심가에 아파트를 예약했는데 60 인치 Sony Bravia TV로도 환상적이고 넓고 깨끗하며 리프트가 매우 아늑했습니다. 가장 인기있는 레스토랑 Bella Napoli와 15 분 거리에서 도보로 2 분 거리입니다. 기차역 Verona Porta Nuova에서 도보로 우리는 우리가 방문하기로 계획 한 곳으로 갈 수 있습니다. . . 페 스키 에라 디"
이탈리아,Arena di Verona,베로나 경기장,이것은 로마와 비슷한 곳이며 주변 환경은 정말 좋으며 베로나 센터는 문화와 음료 및 식사 시간을 보내기에 정말 좋은 분위기입니다. . 이 지역의 와인은 꽤 좋습니다.
이탈리아,Arena di Verona,축구 경기장처럼,오늘날 유명한 경기장에서 아이디어를 얻을 수있는 곳을 확인할 수 있습니다. 나는 팀을 응원하고 거기에 앉아 상상할 수 있습니다. 일어난 전투와 내부와 주변의 삶을 상상하면서 걸어 다니면서 역사는 벽에서 떨어집니다. 방문 할 가치가 있습니다.
이탈리아,Arena di Verona,항상 놀라운,"콘서트, 리리카, 라이브 음악 등 많은 쇼가 열리는 역사적인 경기장이지만 미리 예약해야합니다. 사람들이 언제라도 만나는 독특한 광장. 넓고 도심에있는 느낌이 들지 않습니다."
이탈리아,Arena di Verona,"고가, 일요일에만 1 Eur 이동","내부에서 경기장을 볼 수는 있지만 10 Eur 입장료가 너무 비쌉니다. 1,00 Eur의 할인 된 가격 (그리고 공정한 가격)은 10 월에서 5 월까지 달의 첫 번째 일요일에만 사용할 수 있습니다. 입장에주의하십시오, 표 키오스크의 노파는 30 Eur를 위해 나를 속이려고 노력했다! ! ! 나는 2 x 1 eur 티켓에 대해 단지 50 eur를 가지고 있었고 48 eur를 다시 얻지 못했고, 그녀와 내 돈을 위해 논쟁해야했다. 내가 내 48을 되찾은 후 (레이디가 책상에 던져) 그녀 쪽에서"
이탈리아,Arena di Verona,당신은 이것을 놓칠 수 없습니다 !!!!,이것은 진짜 베로나이고 경기장은 웅장하며 산의 경치는 매우 아름답습니다. 놓치지 마세요! ! !
이탈리아,Arena di Verona,즐겁고 잘 보존,당신의 상상력을 사용하고 역사와 다른 세기에 대해 생각하면 흥미로운
이탈리아,Arena di Verona,$$?,"로마의 콜로세움에 가본 적이 없다면,이 작고 덜 바쁜 경기장은 거의 같은 경험을 줄 것입니다. 고대 로마 경기장이 내부보다 외부에서 더 흥미롭고이 지역에 입장료가 비싸기 때문에 다음 번에 베로나에있을 때부터 경외심을 느낄 것입니다. 그렇게 말하면, 로마 무대에서 오페라를 보는 것이 꽤 시원 할 것입니다."
이탈리아,Arena di Verona,그레이트 아레나 베로나,베로나를 마지막으로 방문하는 동안 아레나 베로나를 다시 방문했습니다. 이번에는 오페라 공연이 없었지만 여전히 좋아합니다.
이탈리아,Arena di Verona,좋은 시간이었다!!,"그것은 매우 잘 보존되어 있으며 여전히 오페라와 콘서트를위한 20,000 석 규모의 경기장으로 사용되고 있습니다. 2 층은 매우 잘 보존되어 있습니다. 정상에서 놀라운 전망! !"
