영국,Brunel's SS Great Britain,하루를 위해 중대하다,"정말 좋은 재미와 티켓 가격이 합리적입니다. 그들은 재미 있고 약간 기묘하고 위대한 역사를 가진 마네킹을 가지고 있으며, 배 밑에서의 경치는 놀랍습니다."
영국,Brunel's SS Great Britain,이 상징적 인 배의 매혹적인 여행,우리는 배와 박물관 주위에 흥미롭고 즐거운 여행을했다. 직원과 자원 봉사자들은 항상 추가 정보를 제공하려고 노력했지만 결코 방해받지 않았습니다.
영국,Brunel's SS Great Britain,바쁘지 않거나 오후 3시 이후 다과를 기대하는 괜찮은 박물관 경험,"정통 박물관으로서 SS 영국은 매우 좋습니다. 많은 오리지널 유물과 이야기가 함께있어 특히 아이들의 경험을 향상시킵니다. 그러나 소수의 사람들이있을 때 많은 지역을 탐색하거나 보는 것은 쉽지 않습니다. 분명히 선박 자체에서 이것은 예상되지만 주변 환경은 개선 될 수 있습니다. 또한 오후 3시에 구내 카페를 폐쇄하는 것은 특히 실망 스러웠으며, 특히 아이스크림에 대한 경험을 끝내서 더 행복해진 어린 아이들에게는 더욱 그렇습니다. 괜찮은 박물관과 평균적인 경험으로 바쁘거나 오후 3시 이후에 차 한"
영국,Brunel's SS Great Britain,평균 여행자 함정보다 훨씬 낫습니다.,"이것은 실제로 몇 시간을 보내는 흥미로운 방법입니다. SS 영국은 거대하고 인테리어는 던디의 노력이나 포츠머스의 승리보다 훨씬 더 현실적이고 흥미 롭습니다. 관련 박물관에는 흥미로운 것들이 가득합니다. ! 8 종료, 내 의견으로는 입장료는 돈을 위해 가치이며, 수수료는 당신이 1 년 동안 입국 할 수 있습니다."
영국,Brunel's SS Great Britain,배와 역사에 있다면 방문 할 가치가 있습니다.,"이것은 최고 품질의 박물관이며, 당신이 해군 역사에 있다면 반드시 필수입니다. 300 년 된 배 안에 들어가서 드라이 도크를보고 배를 만든 엔지니어에 대해 배우십시오. 나는 그것을 좋아했다-비록 그것은 비싸지 만."
영국,Brunel's SS Great Britain,아이들과 친구들과 잊을 수없는 경험,"기내에서의 기대 경험! 승객과 승무원의 삶이 실제로 어떻게 일어 났는지, 1 등석과 3 등석의 차이점을 발견했습니다. 그것이 가지고있는 특정한 냄새는 그 이름이 ""SS""냄새 나는 냄새의 이유입니다. 모든 승객에 대한 역사는 매우 흥미 롭습니다. 브루넬의 SS 영국을 방문 할 때마다 새로운 것을 배울 수 있기 때문에 저에게있어 최고의 경험입니다."
영국,Brunel's SS Great Britain,진 맛,우리는 멋진 저녁을 탔다. 우리는 내 생일을 축하하러 갔다. 진 맛보는 저녁이었다. 일광에서 다시 방문하는 것이 좋을 것이 좋습니다
영국,Brunel's SS Great Britain,방문 할만한 가치가있는 곳,"나는 나의 파트너에 의해 이것에 끌 렸고 그것을 즐기기를 기대하지 않았다 – 그러나 그것은 멋졌다. 실제로, 정보를 명확하게 정리하고, 참여하고, 배가 가장 중요했을 때 배에 대한 진정한 감각을 갖게되었습니다. 우리는 방문을 완전히 즐겼으며 주저하지 않고 방문을 권합니다."
영국,Brunel's SS Great Britain,우수한,빅토리아 주민들이 우리를 위해 한 일 TV 프로그램의 뒷면을 방문했습니다. 온라인에서 사전 예약을 거의하지 않았으므로 우리는 방금 일어났습니다. 볼거리가 많고 지식이 풍부한 자원 봉사자들이 여행하는 가장 좋은 방법을 알려줍니다. 여기서 몇 시간을 보냈습니다.
영국,Brunel's SS Great Britain,또 다른 Brunel 걸작,"예, 다리뿐만 아니라 그는 손을 배로 돌 렸습니다. 이것은 철로 만들어지고 외륜이 아닌 승무원 프로펠러를 사용하는 최초의 여객 기선입니다. 놀라운 전시회입니다. 우리는 1 인당 1 대의 작은 여객 페리를 통해 강 자체를 배로 옮겼습니다. 배는 정말 흥미 롭습니다. 오두막의 오두막과 이층은 작습니다! 실제로 기내 생활이 어떠했는지에 대한 느낌을 얻을 수 있습니다. 지식이 풍부하고 기꺼이 도와 줄 직원이 많이 있습니다. 가게는 둘러보기 좋은 곳입니다. 입장료는 성인 1 명당 18 명이지만 1 년"
영국,Brunel's SS Great Britain,위대한 역사,브리스톨 최고의 명소 중 하나 인 세부 사항에주의를 기울여 뛰어난 수준으로 복원했습니다. 모든 방문객에게 가야합니다.
영국,Brunel's SS Great Britain,SS 브릿 영국 투어,"우리 여행 가이드는 매우 좋았다. 하루 종일 경험이 훌륭했고 돈을 위해 가치가있었습니다. 이 센터는 방문할만한 가치가 있습니다. 배뿐만 아니라 박물관이있는 건물이 많이 있습니다. 당신은 여기 하루 종일 필요합니다. 우리는 공원을 통해 도착했고, 매우 좋았습니다."
영국,Brunel's SS Great Britain,Brunel 전시회는 훌륭합니다-다른 부분은 개조가 필요합니다,특히 브루넬 (Brunel)은 배를지나 오른쪽으로 가볼 가치가 있습니다. 다른 소년들은 약간 초라 해 보였고 페인트를 핥아 야했습니다.
영국,Brunel's SS Great Britain,큰!,선박의 역사와 그것이 건조 된 도크에 제시된 방식을 좋아했습니다. 부속의 박물관에서는 셀카를 차려 입을 수 있습니다. . .
영국,Brunel's SS Great Britain,운전을 여행하는 사람들의 곤경은 완벽하게 강조되었습니다.,SS 영국. 놓칠 수없는 경험. 볼거리가 많고 위대한 남자 Isambard Kingdom Brunel의 엔지니어링 전문 지식이 강조되어 있습니다.
영국,Brunel's SS Great Britain,일류 방문자 매력,"고가 (성인 18 명)이지만 실제로 탐험 할 시간이 2 시간 이상이면 가치가 있습니다. 보존 방법을 확인하기 위해 아래를 돌아 다니는 것이 필수적이며, 박물관 자체와 브루넬과 그의 삶에 관한 박물관이 2 곳 있습니다. 주요 사건은 선박, 캐빈, 갤리 등에서 탐험 중입니다. 어린이들은이 비트를 좋아하지만 2 개의 박물관에 약간 지루할 수 있습니다."
영국,Brunel's SS Great Britain,매혹적인 선박의 흥미로운 탐험,이 역사적인 배는 우리가 머무르고있는 곳 가까이에있었습니다. 우리는 처음에 비용이 많이 들었 기 때문에 방문하기를 꺼려했지만 일단 우리가 급락을 겪었을 때 (가상적으로 Plimsoll Line 아래로 갈 때) 우리는 볼 것이 많고 큰 가치가 있음을 깨달았습니다. 배를 타고 다양한 클래스의 조건을 살펴 보는 것 외에도 Brunel의 경력에 대해 매우 흥미로운 박물관이있었습니다. 우리는 결코 그것을 모두 보지 않았으므로 우리는 티켓의 연도 유효성을 사용하여 돌아올 수 있기를 바랍니다.
영국,Brunel's SS Great Britain,브리스톨 최고의 명소,약간 비싸지 만 우리는 돈을 위해 최고의 가치를 얻었습니다. 볼거리가 많았고 항상 자원 봉사자들이 필요한 경우 더 많은 것을 제공했습니다.
영국,Brunel's SS Great Britain,매우 좋은,환상적인 장소. 처음부터 끝까지 방문을 정말로 즐겼습니다. 직원들은 훌륭했습니다. 배와 박물관에 너무 많은 액세스가 내장되어있어 모든 사람이 사이트의 모든 영역에 갈 수 있음을 알기에 좋습니다. 해석과 보존이 특히 잘 이루어졌다. 분명히 엄청난 양의 작업과 자금이 투입되었습니다. 관련된 모든 사람들을 미워합니다.
영국,Brunel's SS Great Britain,놀랄 만한,다양하고 잘 생각하고 흥미 롭습니다. '수중 (underwater)'부분은이 배가 어떻게 만들어지고 고통을 받았는지 실제로 볼 수있게 해줍니다.
영국,Brunel's SS Great Britain,훌륭한,이 박물관은 정말 환상적이며 방문하기 좋은 곳입니다. 우리는 자원 봉사자들과 그들의 광범위한 지식과 매력을 진정으로 즐겼습니다.
영국,Brunel's SS Great Britain,방문할만한 가치가 있습니다.,특히 해양 또는 공학 과목에 관심이 있다면 흥미 롭습니다. 박물관은 잘 정리되어 있으며 가이드는 잘 알고 있습니다. 모두에게 권장됩니다.
영국,Brunel's SS Great Britain,하루,"ss 영국을 방문하여 매우 흥미롭고 교육적인 것으로 나타났습니다. 드라이 도크로 내려가 선체와 프로펠러를 볼 수 있습니다. 그런 다음 갑판으로 올라가서 모든 것이 어떻게 작동하는지, 갑판 아래로 가면 사람들이 어떻게 잠을 자고 요리했는지를 알 수 있습니다. 볼만한 작은 박물관 두 곳과 아주 좋은 상점이 있으므로 연필에서 배의 모형에 이르기까지 작은 기념품을 얻을 수 있습니다."
영국,Brunel's SS Great Britain,흥미롭고 참여,우리는 생각해야했기 때문에 여기에 왔지만 박물관과 배에서 2 시간 이상을 보냈습니다. 우리는 Brunel과 배의 삶이 어떤지에 대해 많은 것을 발견했습니다. 브리스톨에서 가장 인기있는 관광 명소
영국,Brunel's SS Great Britain,볼 수 있어야합니다,"우리는 이틀에 걸쳐 방문을 퍼뜨 렸습니다. 계절이 아닌 조용한 방문. 보존에 관한 짧은 대화가있었습니다. 이것은 우리의 최고 명소 중 하나이며, 많은 역사가 있지만 믿을 수 없을만큼 잘 제시되었습니다. 우리는 걷기에 물리적으로 제한되었지만 리프트, 경사로, 조명을 제공하여 모든 것을 쉽게했습니다. 팀은 실제로 가장 잘 표시하는 방법을 생각했습니다. 매우 교육적이고 즐겁습니다. 훌륭한 설정, 매우 도움이되고 친절한 직원. 티켓 유효 기간은 12 개월입니다. 옆집 주차장-잘 숨겨져있는 뱅크시 소녀와"
영국,Brunel's SS Great Britain,방문 추천,보고 경험할 것이 많습니다. 도움이되는 직원이 어디에 있든 추가 정보를 제공합니다. 시간이 다되었지만 방문하는 데 최소 2 시간이 걸립니다. 티켓을 사용하면 12 개월 이내에 무료로 다시 검토 할 수 있습니다
영국,Brunel's SS Great Britain,좋은 하루,이것은 매우 좋고 재미있는 하루였습니다. 많은 것을 배우고 여기에서 놀라운 시간을 보내십시오! 단점은 약간 비싸다는 것인데 배에 가려면 강 페리를 가져 가야 할 것입니다.
영국,Brunel's SS Great Britain,Brunel과이 Grand of Lady를 생생하게,당신이 vist 경우 모든 관광 명소를 방문하는 시간을 허용해야합니다. 역사가 생겨날뿐 아니라 준비의 어려움도 강조됩니다. Brunel의 천재성 또한 강조되어 있습니다. 모두에게 가기. . . . 근처에 뱅크 시도 있습니다!
영국,Brunel's SS Great Britain,발사 준비 완료,내가이 배에 마지막으로 왔을 때 간신히 보존 된 헐크였다. 복원 팀이 한 일은 정말 놀랍습니다. 죄송한 헐크를 배에 들어가기 전에 창고의 입문 정보와 장면 설정에 대한 뛰어난 방문객 경험으로 바꿨습니다.
영국,Brunel's SS Great Britain,"얼마나 보석, 놀라움","나는 그것을 잘못 수 없습니다! 박물관에서 브루넬의 역사에 이르기까지 프레젠테이션은 훌륭합니다. 배가 보존되고 내부와 외부를 볼 수있는 방법. 프레젠테이션은 잘 생각되고 잘 이루어졌으며 보는 즐거움입니다. 빠른 시간 여행이 아니라 2 시간 동안 예약을하시면됩니다. 다시 돌아오고 싶을 것입니다 (티켓은 1 년 동안 유효합니다). 탁월한 명품이며 뛰어난 디자이너, 엔지니어 및 기업가에게 경의를 표합니다."
영국,Brunel's SS Great Britain,절대적으로 훌륭하고 모든 기대를 뛰어 넘었습니다.,"우리는 SS 영국을 탐험하기 위해 몇 시간을 보냈지 만 실제로는 하루 종일 보낼 수 있었으므로 탐험을 마치기 위해 돌아와야합니다. 입장료에는 선박에 대한 1 년-긴 입장료가 포함되므로 계획하기 쉽고 저렴합니다. 배는 훌륭하게 전시되었으며 자원 봉사자들은 배 생활의 모든 측면에 대해 잘 알고있었습니다. 많은 연구가 수행되어 배를 타고 여행 한 사람들에 대해 많은 것을 알 수 있었으며, 일부는 작가 였기 때문에 일부 설명은 읽기에 흥미를 끌었습니다."
영국,Brunel's SS Great Britain,놀랍다 !!!!,환상적인 몇 시간. 입장료가 상당히 가파르다 고 생각했지만 처음에는 확실하지 않았습니다 (그러나 몇 년이 지났습니다). 그러나 배는 훌륭합니다. 나는 그런 경험을 한 적이 없다. 6 살짜리 아이조차도 좋아했고 컴퓨터 게임도 포함하지 않았습니다! 확실히 다시 올 것이다
영국,Brunel's SS Great Britain,매우 흥미롭고 많은 시간을 SS 영국을 방문 할 수 있습니다,Brunel의 SS 영국을 방문하기로 결정한 후 우리는 매우 기뻤습니다. 배와 그 주변에는 볼거리가 많습니다. 우리는 모든 일을 할 시간을 충분히주지 않았습니다. 나는 당신이 밧줄 뒤에 보관 된 곳을 방문한 다른 여러 곳과 달리 물건을보고 만질 수 있다는 사실을 좋아합니다. 티켓을 구매하면 다음 12 개월 동안 방문 할 수 있습니다.
영국,Brunel's SS Great Britain,내가 왜 여기에 없었습니까?,이 장엄한 선박의 역사뿐만 아니라 그녀와 함께 항해해야했던 경험도 놀랍고 감동적인 경험입니다. 훌륭하고 도움이되는 직원.
영국,Brunel's SS Great Britain,살아있는 역사,많은 사람들이 큰 일을했습니다. 방문할만한 가치가 있습니다. 여기서 몇 시간을 보내도록 조언하십시오. 모든 가족에게 흥미 롭습니다.
영국,Brunel's SS Great Britain,훌륭한,한동안 방문하고 싶었고 우리는 확실히 실망하지 않았습니다. 수선 위와 아래에서 선박의 모든 비트에 도달 할 수있게되어 기쁩니다. 매우 지식이 풍부하고 친절한 직원. 입장료와 노력의 가치가 있습니다.
영국,Brunel's SS Great Britain,와,방문 할 가치가 있습니다. 보트의 모든 부분을 위에서 아래로 덮는 뛰어난 레이아웃. 모든 것을 둘러 보려면 약 2 시간이 걸렸습니다. 많은 정보와 지식이 풍부한 직원. 합리적인 가격과 방문 가치가 있습니다.
영국,Brunel's SS Great Britain,매우 흥미로운,유익하고 유익한 박물관. 배는 매력적이었다. 방문객들이 어떻게 생활을 할 수 있는지 보여주기 위해 잘 보존되어 있습니다.
영국,Brunel's SS Great Britain,그들은 향상되고 있습니다!,이미 몇 번이나 여기에 있었기 때문에 항상 향상됩니다! 재미있는 방법으로 역사를 연구하고 싶다면 이곳을 선택하는 것이 좋습니다.
영국,Brunel's SS Great Britain,환상적인,방문하고 볼거리가 많은 환상적인 장소 매우 인터랙티브하고 역사적으로 흥미롭고 오랫동안 방문한 최고의 장소 중 하나 리깅을 다시 방문하고 이번 방문 시간이 부족합니다.
영국,Brunel's SS Great Britain,"천재 두뇌의 놀라운 제품, 멋지게 전시",나는 이것이 브리스톨에서 두 번째로 가장 인기있는 것을 본다. 첫 번째는 무엇입니까? 브리스톨에서 다른 조치를 취하지 않으면 SS 영국을 본 다음 클리프톤 현수교가 에이번 협곡을 가로 질러 솟아 오르는 것을보십시오. Isambard Kingdom Brunel의 천재성 인 두 가지 놀라운 제품! SS 대 브리튼은이 멋진 배를 타고 항해 한 빅토리아 승객과 승무원의 모습을 보여주기 위해 훌륭하게 복원되었습니다. 당신이 여기서 빨리 나올 것이라고 생각하지 마십시오. 전시와 이야기는 당신에게 철자를
영국,Brunel's SS Great Britain,영국,정말 좋았으며 우리는 방문하는 동안 라이브러리를 방문하여 원본 Brunel 편지를 볼 수있는 기회를 가졌습니다. 전시회 전체에 걸쳐 몇 시간 동안 관심을 유지하기 위해 많은 것들이 있습니다. 우리는 4 시간을 보냈으며 더 오래 갈 수있었습니다.
영국,Brunel's SS Great Britain,빅토리아 크리스마스,우리는 방금 SS SS 영국을 방문하게되었습니다. 그것은 매혹적인 배의 생활이 어떤지에 대한 진정한 통찰력을주었습니다. 우리는 훌륭한 빅토리아 시대의 배우들을 기대하지 않았습니다. 고맙습니다
영국,Brunel's SS Great Britain,브리스톨 도크 주변의 흥미로운 역사,영국에서 8 주간 브리스톨의 친척을 방문한 우리는 부두 주변의 오후를 계획하고 SS 역사 영국의 해양 역사 초기에 대한 흥미로운 통찰력을 가지고 기뻐했습니다. 1800 년대 중반 브리스톨과 영국 사이를 여행하는이 증기선에 대해 외부 및 내부 공간을 철저히 탐색 할 수있게되면서 승무원과 탑승객 모두가 탑승 한 생활에 대해 훨씬 더 잘 이해할 수있었습니다. 박물관 상점과 카페가 연결된 잘 설계된 전시회.
영국,Brunel's SS Great Britain,뛰어난 매력,"150 년 전의 바다 항해, 사마귀, 쥐 등이 실제로 무엇인지 느끼게됩니다. 그 매력은 또한 다른 많은 엔지니어링 업적, Isambard Kingdom Brunell과 함께 배를 지은 엔지니어의 증거입니다."
영국,Brunel's SS Great Britain,빅토리아 주말,우리는 빅토리아 크리스마스 주말에 그 매력을 방문하여 더욱 흥미 진진했습니다. 캐릭터 / 배우는 많은 유익한 이야기로 매우 친절했으며 선박 실제 직원은 환상적이었고 역사에 정통했습니다. 브리스톨 고유의 역사적 보석 중 하나를 방문하는 것이 좋습니다.
영국,Brunel's SS Great Britain,놀라운 빅토리아 크리스마스 데이,"우리는 몇 년 전에 있었고 정말 즐겼습니다. 우리는 빅토리아 크리스마스 경험을 위해 가족으로 예약했으며 정말 훌륭했습니다! 의상, 캐롤 가수, 제설기, 하프 연주자 및 밴드에는 빅토리아 배우가있었습니다. 보고, 배우고, 배울 것이 많습니다. 매우 크리스마스와 아이들은 그것을 좋아했습니다. 우리는 그 다음 합리적으로 가격이 책정 된 파이 파이와 핫 초콜릿을 위해 카페에 들어갔다. 추천"
영국,Brunel's SS Great Britain,SS 영국,환상적인 배와 박물관. 이 사이트에서 하루를 보낼 수 있습니다. 입구에 카페가 많이있는 가게도 있습니다.
영국,Brunel's SS Great Britain,매혹적인 역사,우리는 긴 주말 동안 브리스톨을 방문하여 광경을 보았고 이것은 내 버킷리스트에있었습니다. 나는 실망하지 않았다. 우리는 온라인으로 티켓을 예약했고 수집하기가 쉬웠습니다. 배 옆에 작은 박물관이 있으며 배의 많은 부분과 정보가 가득합니다. 경험과 독서에 대한 균형이 잘 잡혀 있습니다. 우리는 그 다음 배에 갔다. 이것은 대칭 적으로 복원되어 걸어 다니는 것이 매력적입니다. 배에 디스플레이 보드가 많지 않아서 사람들의 자유로운 흐름이 가능했습니다. 또한 지식이 풍부하고 대화하기에 헌신적 인 헌신적
영국,Brunel's SS Great Britain,처음부터 끝까지 놀라운,"위대한 전시회, 훌륭한 직원, 훌륭한 경험, 새로운 Brunel 박물관은 매우 좋습니다. 우리가 즐겁게 즐길 수있는 공학적 마블"
영국,Brunel's SS Great Britain,훌륭한,"브리스톨에있을 때 꼭 봐야합니다. 무엇을 기대해야하는지 몰랐으며 성인 1 명당 17 명이 가치가 떨어질 수 있습니다. 그러나 아닙니다. 그것은 매우 매력적이고 모두 잘되었습니다. 꼼짝없이 선체 밑에서부터 인공물, 계획, 비디오, 대화 형 자료 및 많은 정보가있는 전시장에 이르기까지 다양한 측면이 있습니다. 그런 다음 갑판에 이어 3 개의 대형 바닥이 있으며 그 아래에는 대형 장식 (움직임)뿐만 아니라 선박의 전체 수명 범위를 보여주는 기간 장식 및 장면이 모두 포함되어 있습니다. 우리는 모든"
영국,Brunel's SS Great Britain,재미있는 2 시간,이 경험에 많은 노력이 들었습니다. 우리는 재미 있고 흥미로운 방법으로 많은 것을 배웠습니다. 배와 승객의 이야기와 함께 숙박 시설의 프리젠 테이션은 매혹적입니다. 박물관은 우리의 기대를 뛰어 넘었습니다. 좋은 재미와 교육
영국,Brunel's SS Great Britain,커플 브리즈 톨 호텔에서 11 월에 주말에 떨어져. 볼만한 역사가 많습니다. 레스토랑이있는 매우 좋은 호텔.,"매우 흥미롭고 유익한 정보. Brunel은 자신이 만든 배가 여전히 접근 할 수있는 것을 본 매우 중요한 인물 (엔지니어, 기업가 등)이었습니다. 다른 전시회에 대한 매우 합리적인 입장료는 1 년간 유효합니다. 다양한 연령대에 적합합니다."
영국,Brunel's SS Great Britain,지난번보다 훨씬,"이것은 사마귀가 아닌 훌륭한 전시회이며, 화려하지는 않습니다. 정통 드레스를 입은 몇 안되는 안내 원이 일급 일을했으며 인접한 박물관은 잘 고 안되고 유익했습니다. 드라이 도크에서 선박을 보는 것은 흥미 로웠으며 본격적인 냄새와 소리가 경험에 추가되었습니다."
영국,Brunel's SS Great Britain,우수한,"정말 흥미롭고 여기에서 두 시간을 보냈고 모든 것이 잘 설명되어 있었고 우리는 식당에서 배의 역사를주는 이야기를 즐겼습니다. 재창조 된 부엌, 오두막 및 심지어 의사의 수술을 둘러 보는 것을 좋아했습니다. 방문할만한 가치가 있습니다."
영국,Brunel's SS Great Britain,빅토리아 엔지니어링의 걸작,"SS 영국의 복원이 훌륭하게 이루어졌습니다. 오리지널 엔진을 조롱 할뿐만 아니라 첫 번째 단계까지의 스티어링 클래스 쿼터를 정확하게 재현 할 수 있습니다. 드라이 도크의 아래 워터 라인 전시회는 매혹적인 일이지만 추운 날에는 쾌적하게 따뜻합니다. 160 년 동안 부식이 선체에 미치는 영향을 확인할 수 있습니다. 일류 식당은 호화롭고 조타 승객이 견뎌낸 조건과 대조됩니다. 전체적으로 이것은 attra입니다 브리스톨에있을 때 놓치지 마세요. Brunel 씨, 스토브 파이프 모자를 벗으세요!"
영국,Brunel's SS Great Britain,매우 흥미롭고 방문할만한 가치가 있습니다.,"당신이하지 않은 경우, 이것은 필수품, 매우 잘 조직되고 제시 된 디스플레이를 처음부터 끝까지, 잘 배치 된 전시회와 소화해야 할 많은 정보가 있습니다. 모두 매우 가치있는 방문에 이어 멋진 집에서 만든 케이크를 제공하는 카페를 방문하십시오. 당신이보고 할 많은 일과 좋은 하루를 방문 할 계획이라면 정말로 반나절을보아야 만하는 모든 것을 즐길 수 있어야합니다."
영국,Brunel's SS Great Britain,방문 할 화려한 매력,이것은 브리스톨의 중심 근처에 아주 좋은 매력입니다. 매우 친절한 정보 직원. SS Great Britian은 훌륭한 엔지니어링 위업이었으며 디스플레이는 sll에 생명을 불어 넣었습니다. 차려 입는 지역을 정말로 즐겼습니다! 여자들은 하루 종일 그 무거운 드레스를 어떻게 입었습니까?
영국,Brunel's SS Great Britain,정말 좋은 전시회입니다.,우리는 2 개만 허용했습니다. 5 시간 정도는 서두르고 Being Brunel 박물관을 그리워해야했습니다. 추운 날에도 이것은 매력적이고 즐거운 매력이었습니다. 그들은 배의 다른 부분을 은퇴시키는 좋은 일을 해왔고 많은 박물관과 달리 물건을 막는 밧줄이 많지 않아 탐험하기에 좋았습니다. 공학 및 사회 논평 측면에서 매력적이며 자원 봉사자가 도움이되었습니다. 브리스톨의 대부분 지역에서 페리로 가야하지만 각 방향은 1입니다.
영국,Brunel's SS Great Britain,방문 할 브리스톨 크라운 주얼리 중 하나,그들이 SS Gt Britian을 브리스톨로 데려왔을 때 나는 그곳에 있었으며 이것이 오늘날의 세계적인 방문객 경험으로 현지 매력에서 성장하는 것을 보았습니다. 빅토리아 엔젤 링과 IKB Isambard Kingdon Brunel의 연구를 위해 방문객과 아세 딕을 모두 제공하고 있습니다. 보고 즐길 거리가 많기 때문에 방문 시간이 짧거나 길 수 있습니다. 티켓은 1 년 동안 유효하며 센터의 선물 지원으로 사용할 수 있습니다. 훌륭한 카페와 상점. 배에는 테마 이벤트가 있으며 멋진 결혼식 및 식사
영국,Brunel's SS Great Britain,"와우, 신탁의 신용!",내가 브리스톨에서 몇 시간을 죽이려고 노력하는 동안이 노부인을 만나기 위해 전화를 걸었지만 하루 종일 보낼 수 있었으므로 방문 할 시간을 선택하는 것이 좋습니다. 입장료는 이러한 유형의 매력으로 나쁘지 않았지만 12 개월 동안 무료로 다시 방문 할 수 있으므로 티켓이 더 매력적이었습니다.
영국,Brunel's SS Great Britain,굉장한 경험,"SS 영국을 방문하고 방문을 완전히 즐겼습니다. 아내는 또 다른 역사적인 여행에 대한 생각에 만족하지 않았습니다. 그러나 방문할만한 가치가 있으며 심지어 그녀가 돌아 오기를 원합니다. 훌륭한 투어, 매우 잘 배치되어 있으며 여기의 일부 장소와 달리 문을 열고 찬장을 보는 것이 좋습니다. 드라이 도크를 돌면서 드라이 도크가 어떻게 작동하는지 확인할 수 있습니다. IK Brunel의 삶에 헌신적 인 넓은 영역이 그의 업적의 타임 라인으로 완성되었습니다. 모든 훌륭한 경험에서, 우리는 내년 배가"
영국,Brunel's SS Great Britain,방문 할 가치가있는,영국 역사의 중요한 부분을 방문하는 매혹적인 방문. 배는 수복물에 의해 변형되었으며 배의 기원과 다양한 변형에 대해 배우는 것은 흥미로 웠습니다.
영국,Brunel's SS Great Britain,위대한 가족의 날,SS 영국에서 호주의 친척들과 즐거운 하루를 보냈습니다. 볼거리가 많고 모든 연령대가 2 년에서 68 년 사이의 경험을 즐겼습니다!
영국,Brunel's SS Great Britain,매우 흥미롭고 진행 상황을 보는 것이 좋습니다,40 년 만에 SS 영국을 보러 갔다. 시설과 선박의 개선은 매번 놀라운 일입니다. 수로를 나타내는 덮개 유리의 추가는 잘 실행되며 걷기에 좋은 건조한 지역을 제공합니다. 강의 카페는 Brunel 박물관뿐만 아니라 멋진 환경입니다. 비오는 날에도 몇 시간을 보내는 좋은 방법
영국,Brunel's SS Great Britain,볼거리,"브리스톨에서 습한 날에이 역사적인 배를 방문했습니다. 매우 흥미롭고 초기 '크루즈'선박을 볼 수 있습니다. 일등석 승객조차도 꽤 좁아진 분기입니다. 기계류와 대형 프로펠러에 관심이있는 남편. 현장에있는 두 개의 박물관, 하나는 배에 관한 것, 다른 하나는 브루넬의 삶과 작품에 대한 더 현대적인 접근 방식, 몇 가지 실습 및 전시 경험."
영국,Brunel's SS Great Britain,선박에 관심이있는 사람이라면 꼭!,"영국은 ""수중""선체 (선체와 프로펠러를 둘러 볼 때 수로에 고정 된 유리 지붕 / 천장을 봅니다), 힘들게 완성 된 캐빈과 휴게실을 통해 최대로 복원되었습니다. 힌지 형 마스트가있는 데크. 리깅을 할 수도 있습니다. 우리가 방문했을 때 한 그룹의 아이들이 기어를 타고 메인 세일 야드까지 올라갔습니다. 해안가 전체는 화려한 아파트 건물, 박물관, 더 많은 배 (15 세기 캐러 벨을 개조 한 매튜 포함)와 함께 재 포장의 기적이며 매혹적인 아침 산책을 만듭니다. 대성당 또는 Marriot"
영국,Brunel's SS Great Britain,볼거리가 많다,"공학에 관심이있는 사람들과 사회 사에 관심이있는 사람들을위한 모든 수준의 정보 제공. 필요한 경우 더 많은 세부 정보를 제공하기 위해 많은 ""승무원""이 있으며, 대부분 의상을 입은 많은 사람들이 있습니다."
영국,Brunel's SS Great Britain,인상적인 전시회,"이것은 매우 좋은 전시회이며, 우리는 보트를 타고 강 (각 1 개)을 가져 와서 전체 경험을 즐기기 위해 3 시간을 보냈습니다. 보고 읽을 하중과 선박 자체의 상태는 매우 양호합니다. 나는 특히 선창에 내려 가서 배에 약간의 스케일을 준 밑바닥을 보았습니다."
영국,Brunel's SS Great Britain,방문하기에 정말 흥미로운 곳,우리는 이번 주말에 방문하여 걸어 다니는 데 몇 시간을 보냈습니다. 정말 매력적이고 잘 표현되었습니다. 적극 권장합니다.
영국,Brunel's SS Great Britain,큰,사랑스러운 하루 종일 오전 11 시부 터 4 시까 지. 음식을 위해 휴식을 취한 30 명. 드라이 도크에서 시작하여 선체를 볼 수 있습니다. 배 내부는 흥미 롭습니다. . 모든 클래스의 작은 오두막. 직원들은 훌륭합니다 = 친절하고 지식이 풍부합니다.
영국,Brunel's SS Great Britain,브리스톨의 Brunnel의 SS 영국 함선은 훌륭했습니다,우리는 Clifton 현수교와 관련하여 Brunnel에 대해 들었습니다. 엔지니어 야! 그리고 배는 놀라운 경험이었습니다. 배에 다가 가자 나는 나중에 물 아래에서 추진기로 직접 걸어 갈 수 있다는 것을 알기 위해 나중에 Brunnel의 걸작 인 추진기를 내려다 보는 사진을 찍었습니다! 배의 용골과 다른 해석을 걸을 수 있기 때문에 놀랍습니다. 방문할만한 가치가 있습니다.
영국,Brunel's SS Great Britain,엔지니어링은 빠르다,브리스톨에서 비오는 아침을 보내는 최고의 경험과 멋진 방법 한 번에 너무 많아서 17 명이 1 년 동안 무제한으로 입장 할 수 있습니다. 나는 더 많은 Brunel 재료를 보러 돌아갈 것입니다.
